trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
3735,08:00:00,08:00:00,85,0,,0,0,0.000,1
3735,08:01:00,08:01:00,86,1,,0,0,0.554,0
3735,08:03:00,08:03:00,87,2,,0,0,1.875,0
3735,08:05:00,08:05:00,88,3,,0,0,2.590,0
3735,08:06:00,08:06:00,89,4,,0,0,2.940,1
3735,08:06:00,08:06:00,90,5,,0,0,3.215,0
3735,08:08:00,08:08:00,91,6,,0,0,3.712,0
3735,08:08:00,08:08:00,92,7,,0,0,3.756,0
3735,08:10:00,08:10:00,93,8,,0,0,4.348,0
3735,08:11:00,08:11:00,94,9,,0,0,4.602,1
3735,08:11:00,08:11:00,95,10,,0,0,5.038,0
3735,08:12:00,08:12:00,96,11,,0,0,5.740,0
3735,08:13:00,08:13:00,97,12,,0,0,6.149,0
3735,08:15:00,08:15:00,175,13,,0,0,7.692,0
3735,08:16:00,08:16:00,80,14,,0,0,8.398,0
3735,08:16:00,08:16:00,81,15,,0,0,8.636,0
3735,08:18:00,08:18:00,160,16,,0,0,9.512,1
3735,08:18:00,08:18:00,150,17,,0,0,10.040,0
3735,08:22:00,08:22:00,82,18,,0,0,12.198,0
3735,08:23:00,08:23:00,101,19,,0,0,12.671,0
3735,08:25:00,08:25:00,161,20,,0,0,13.895,1
3735,08:30:00,08:30:00,190,21,,0,0,16.200,0
3735,08:30:00,08:30:00,86,22,,0,0,16.547,0
3735,08:32:00,08:32:00,148,23,,0,0,17.065,1
3783,09:35:00,09:35:00,85,0,,0,0,0.000,1
3783,09:36:00,09:36:00,86,1,,0,0,0.554,0
3783,09:38:00,09:38:00,87,2,,0,0,1.875,0
3783,09:40:00,09:40:00,88,3,,0,0,2.590,0
3783,09:41:00,09:41:00,89,4,,0,0,2.940,1
3783,09:41:00,09:41:00,90,5,,0,0,3.215,0
3783,09:43:00,09:43:00,91,6,,0,0,3.712,0
3783,09:43:00,09:43:00,92,7,,0,0,3.756,0
3783,09:45:00,09:45:00,93,8,,0,0,4.348,0
3783,09:46:00,09:46:00,94,9,,0,0,4.602,1
3783,09:46:00,09:46:00,95,10,,0,0,5.038,0
3783,09:47:00,09:47:00,96,11,,0,0,5.740,0
3783,09:48:00,09:48:00,97,12,,0,0,6.149,0
3783,09:50:00,09:50:00,175,13,,0,0,7.692,0
3783,09:51:00,09:51:00,80,14,,0,0,8.398,0
3783,09:51:00,09:51:00,81,15,,0,0,8.636,0
3783,09:53:00,09:53:00,160,16,,0,0,9.512,1
3783,09:53:00,09:53:00,150,17,,0,0,10.040,0
3783,09:57:00,09:57:00,82,18,,0,0,12.198,0
3783,09:58:00,09:58:00,101,19,,0,0,12.671,0
3783,10:00:00,10:00:00,161,20,,0,0,13.895,1
3783,10:05:00,10:05:00,190,21,,0,0,16.200,0
3783,10:05:00,10:05:00,86,22,,0,0,16.547,0
3783,10:07:00,10:07:00,148,23,,0,0,17.065,1
3831,11:00:00,11:00:00,85,0,,0,0,0.000,1
3831,11:01:00,11:01:00,86,1,,0,0,0.554,0
3831,11:03:00,11:03:00,87,2,,0,0,1.875,0
3831,11:05:00,11:05:00,88,3,,0,0,2.590,0
3831,11:06:00,11:06:00,89,4,,0,0,2.940,1
3831,11:06:00,11:06:00,90,5,,0,0,3.215,0
3831,11:08:00,11:08:00,91,6,,0,0,3.712,0
3831,11:08:00,11:08:00,92,7,,0,0,3.756,0
3831,11:10:00,11:10:00,93,8,,0,0,4.348,0
3831,11:11:00,11:11:00,94,9,,0,0,4.602,1
3831,11:11:00,11:11:00,95,10,,0,0,5.038,0
3831,11:12:00,11:12:00,96,11,,0,0,5.740,0
3831,11:13:00,11:13:00,97,12,,0,0,6.149,0
3831,11:15:00,11:15:00,175,13,,0,0,7.692,0
3831,11:16:00,11:16:00,80,14,,0,0,8.398,0
3831,11:16:00,11:16:00,81,15,,0,0,8.636,0
3831,11:18:00,11:18:00,160,16,,0,0,9.512,1
3831,11:18:00,11:18:00,150,17,,0,0,10.040,0
3831,11:22:00,11:22:00,82,18,,0,0,12.198,0
3831,11:23:00,11:23:00,101,19,,0,0,12.671,0
3831,11:25:00,11:25:00,161,20,,0,0,13.895,1
3831,11:30:00,11:30:00,190,21,,0,0,16.200,0
3831,11:30:00,11:30:00,86,22,,0,0,16.547,0
3831,11:32:00,11:32:00,148,23,,0,0,17.065,1
3879,14:00:00,14:00:00,85,0,,0,0,0.000,1
3879,14:01:00,14:01:00,86,1,,0,0,0.554,0
3879,14:03:00,14:03:00,87,2,,0,0,1.875,0
3879,14:05:00,14:05:00,88,3,,0,0,2.590,0
3879,14:06:00,14:06:00,89,4,,0,0,2.940,1
3879,14:06:00,14:06:00,90,5,,0,0,3.215,0
3879,14:08:00,14:08:00,91,6,,0,0,3.712,0
3879,14:08:00,14:08:00,92,7,,0,0,3.756,0
3879,14:10:00,14:10:00,93,8,,0,0,4.348,0
3879,14:11:00,14:11:00,94,9,,0,0,4.602,1
3879,14:11:00,14:11:00,95,10,,0,0,5.038,0
3879,14:12:00,14:12:00,96,11,,0,0,5.740,0
3879,14:13:00,14:13:00,97,12,,0,0,6.149,0
3879,14:15:00,14:15:00,175,13,,0,0,7.692,0
3879,14:16:00,14:16:00,80,14,,0,0,8.398,0
3879,14:16:00,14:16:00,81,15,,0,0,8.636,0
3879,14:18:00,14:18:00,160,16,,0,0,9.512,1
3879,14:18:00,14:18:00,150,17,,0,0,10.040,0
3879,14:22:00,14:22:00,82,18,,0,0,12.198,0
3879,14:23:00,14:23:00,101,19,,0,0,12.671,0
3879,14:25:00,14:25:00,161,20,,0,0,13.895,1
3879,14:30:00,14:30:00,190,21,,0,0,16.200,0
3879,14:30:00,14:30:00,86,22,,0,0,16.547,0
3879,14:32:00,14:32:00,148,23,,0,0,17.065,1
3928,07:00:00,07:00:00,85,0,,0,0,0.000,1
3928,07:01:00,07:01:00,86,1,,0,0,0.554,0
3928,07:03:00,07:03:00,87,2,,0,0,1.875,0
3928,07:05:00,07:05:00,88,3,,0,0,2.590,0
3928,07:06:00,07:06:00,89,4,,0,0,2.940,1
3928,07:06:00,07:06:00,90,5,,0,0,3.215,0
3928,07:08:00,07:08:00,91,6,,0,0,3.712,0
3928,07:08:00,07:08:00,92,7,,0,0,3.756,0
3928,07:10:00,07:10:00,93,8,,0,0,4.348,0
3928,07:11:00,07:11:00,94,9,,0,0,4.602,1
3928,07:11:00,07:11:00,95,10,,0,0,5.038,0
3928,07:12:00,07:12:00,96,11,,0,0,5.740,0
3928,07:13:00,07:13:00,97,12,,0,0,6.149,0
3928,07:15:00,07:15:00,175,13,,0,0,7.692,0
3928,07:16:00,07:16:00,80,14,,0,0,8.398,0
3928,07:16:00,07:16:00,81,15,,0,0,8.636,0
3928,07:18:00,07:18:00,160,16,,0,0,9.512,1
3928,07:19:00,07:19:00,150,17,,0,0,10.040,0
3928,07:23:00,07:23:00,82,18,,0,0,12.198,0
3928,07:24:00,07:24:00,101,19,,0,0,12.671,0
3928,07:28:00,07:28:00,190,20,,0,0,14.920,0
3928,07:29:00,07:29:00,86,21,,0,0,15.267,0
3928,07:30:00,07:30:00,148,22,,0,0,15.785,1
3974,08:00:00,08:00:00,85,0,,0,0,0.000,1
3974,08:01:00,08:01:00,86,1,,0,0,0.554,0
3974,08:03:00,08:03:00,87,2,,0,0,1.875,0
3974,08:05:00,08:05:00,88,3,,0,0,2.590,0
3974,08:06:00,08:06:00,89,4,,0,0,2.940,1
3974,08:06:00,08:06:00,90,5,,0,0,3.215,0
3974,08:08:00,08:08:00,91,6,,0,0,3.712,0
3974,08:08:00,08:08:00,92,7,,0,0,3.756,0
3974,08:10:00,08:10:00,93,8,,0,0,4.348,0
3974,08:11:00,08:11:00,94,9,,0,0,4.602,1
3974,08:11:00,08:11:00,95,10,,0,0,5.038,0
3974,08:12:00,08:12:00,96,11,,0,0,5.740,0
3974,08:13:00,08:13:00,97,12,,0,0,6.149,0
3974,08:15:00,08:15:00,175,13,,0,0,7.692,0
3974,08:16:00,08:16:00,80,14,,0,0,8.398,0
3974,08:16:00,08:16:00,81,15,,0,0,8.636,0
3974,08:18:00,08:18:00,160,16,,0,0,9.512,1
3974,08:19:00,08:19:00,150,17,,0,0,10.040,0
3974,08:23:00,08:23:00,82,18,,0,0,12.198,0
3974,08:24:00,08:24:00,101,19,,0,0,12.671,0
3974,08:28:00,08:28:00,190,20,,0,0,14.920,0
3974,08:29:00,08:29:00,86,21,,0,0,15.267,0
3974,08:30:00,08:30:00,148,22,,0,0,15.785,1
4020,08:45:00,08:45:00,85,0,,0,0,0.000,1
4020,08:46:00,08:46:00,86,1,,0,0,0.554,0
4020,08:48:00,08:48:00,87,2,,0,0,1.875,0
4020,08:50:00,08:50:00,88,3,,0,0,2.590,0
4020,08:51:00,08:51:00,89,4,,0,0,2.940,1
4020,08:51:00,08:51:00,90,5,,0,0,3.215,0
4020,08:53:00,08:53:00,91,6,,0,0,3.712,0
4020,08:53:00,08:53:00,92,7,,0,0,3.756,0
4020,08:55:00,08:55:00,93,8,,0,0,4.348,0
4020,08:56:00,08:56:00,94,9,,0,0,4.602,1
4020,08:56:00,08:56:00,95,10,,0,0,5.038,0
4020,08:57:00,08:57:00,96,11,,0,0,5.740,0
4020,08:58:00,08:58:00,97,12,,0,0,6.149,0
4020,09:00:00,09:00:00,175,13,,0,0,7.692,0
4020,09:01:00,09:01:00,80,14,,0,0,8.398,0
4020,09:01:00,09:01:00,81,15,,0,0,8.636,0
4020,09:03:00,09:03:00,160,16,,0,0,9.512,1
4020,09:03:00,09:03:00,150,17,,0,0,10.040,0
4020,09:07:00,09:07:00,82,18,,0,0,12.198,0
4020,09:08:00,09:08:00,101,19,,0,0,12.671,0
4020,09:10:00,09:10:00,161,20,,0,0,13.895,1
4020,09:15:00,09:15:00,190,21,,0,0,16.200,0
4020,09:15:00,09:15:00,86,22,,0,0,16.547,0
4020,09:17:00,09:17:00,148,23,,0,0,17.065,1
4068,10:15:00,10:15:00,85,0,,0,0,0.000,1
4068,10:16:00,10:16:00,86,1,,0,0,0.554,0
4068,10:18:00,10:18:00,87,2,,0,0,1.875,0
4068,10:20:00,10:20:00,88,3,,0,0,2.590,0
4068,10:21:00,10:21:00,89,4,,0,0,2.940,1
4068,10:21:00,10:21:00,90,5,,0,0,3.215,0
4068,10:23:00,10:23:00,91,6,,0,0,3.712,0
4068,10:23:00,10:23:00,92,7,,0,0,3.756,0
4068,10:25:00,10:25:00,93,8,,0,0,4.348,0
4068,10:26:00,10:26:00,94,9,,0,0,4.602,1
4068,10:26:00,10:26:00,95,10,,0,0,5.038,0
4068,10:27:00,10:27:00,96,11,,0,0,5.740,0
4068,10:28:00,10:28:00,97,12,,0,0,6.149,0
4068,10:30:00,10:30:00,175,13,,0,0,7.692,0
4068,10:31:00,10:31:00,80,14,,0,0,8.398,0
4068,10:31:00,10:31:00,81,15,,0,0,8.636,0
4068,10:33:00,10:33:00,160,16,,0,0,9.512,1
4068,10:33:00,10:33:00,150,17,,0,0,10.040,0
4068,10:37:00,10:37:00,82,18,,0,0,12.198,0
4068,10:38:00,10:38:00,101,19,,0,0,12.671,0
4068,10:40:00,10:40:00,161,20,,0,0,13.895,1
4068,10:45:00,10:45:00,190,21,,0,0,16.200,0
4068,10:45:00,10:45:00,86,22,,0,0,16.547,0
4068,10:47:00,10:47:00,148,23,,0,0,17.065,1
4116,13:00:00,13:00:00,85,0,,0,0,0.000,1
4116,13:01:00,13:01:00,86,1,,0,0,0.554,0
4116,13:03:00,13:03:00,87,2,,0,0,1.875,0
4116,13:05:00,13:05:00,88,3,,0,0,2.590,0
4116,13:06:00,13:06:00,89,4,,0,0,2.940,1
4116,13:06:00,13:06:00,90,5,,0,0,3.215,0
4116,13:08:00,13:08:00,91,6,,0,0,3.712,0
4116,13:08:00,13:08:00,92,7,,0,0,3.756,0
4116,13:10:00,13:10:00,93,8,,0,0,4.348,0
4116,13:11:00,13:11:00,94,9,,0,0,4.602,1
4116,13:11:00,13:11:00,95,10,,0,0,5.038,0
4116,13:12:00,13:12:00,96,11,,0,0,5.740,0
4116,13:13:00,13:13:00,97,12,,0,0,6.149,0
4116,13:15:00,13:15:00,175,13,,0,0,7.692,0
4116,13:16:00,13:16:00,80,14,,0,0,8.398,0
4116,13:16:00,13:16:00,81,15,,0,0,8.636,0
4116,13:18:00,13:18:00,160,16,,0,0,9.512,1
4116,13:18:00,13:18:00,150,17,,0,0,10.040,0
4116,13:22:00,13:22:00,82,18,,0,0,12.198,0
4116,13:23:00,13:23:00,101,19,,0,0,12.671,0
4116,13:25:00,13:25:00,161,20,,0,0,13.895,1
4116,13:30:00,13:30:00,190,21,,0,0,16.200,0
4116,13:30:00,13:30:00,86,22,,0,0,16.547,0
4116,13:32:00,13:32:00,148,23,,0,0,17.065,1
4164,14:40:00,14:40:00,85,0,,0,0,0.000,1
4164,14:41:00,14:41:00,86,1,,0,0,0.554,0
4164,14:43:00,14:43:00,87,2,,0,0,1.875,0
4164,14:45:00,14:45:00,88,3,,0,0,2.590,0
4164,14:46:00,14:46:00,89,4,,0,0,2.940,1
4164,14:46:00,14:46:00,90,5,,0,0,3.215,0
4164,14:48:00,14:48:00,91,6,,0,0,3.712,0
4164,14:48:00,14:48:00,92,7,,0,0,3.756,0
4164,14:50:00,14:50:00,93,8,,0,0,4.348,0
4164,14:51:00,14:51:00,94,9,,0,0,4.602,1
4164,14:51:00,14:51:00,95,10,,0,0,5.038,0
4164,14:52:00,14:52:00,96,11,,0,0,5.740,0
4164,14:53:00,14:53:00,97,12,,0,0,6.149,0
4164,14:55:00,14:55:00,175,13,,0,0,7.692,0
4164,14:56:00,14:56:00,80,14,,0,0,8.398,0
4164,14:56:00,14:56:00,81,15,,0,0,8.636,0
4164,14:58:00,14:58:00,160,16,,0,0,9.512,1
4164,14:59:00,14:59:00,150,17,,0,0,10.040,0
4164,15:03:00,15:03:00,82,18,,0,0,12.198,0
4164,15:04:00,15:04:00,101,19,,0,0,12.671,0
4164,15:08:00,15:08:00,190,20,,0,0,14.920,0
4164,15:09:00,15:09:00,86,21,,0,0,15.267,0
4164,15:10:00,15:10:00,148,22,,0,0,15.785,1
4210,16:00:00,16:00:00,85,0,,0,0,0.000,1
4210,16:01:00,16:01:00,86,1,,0,0,0.554,0
4210,16:03:00,16:03:00,87,2,,0,0,1.875,0
4210,16:05:00,16:05:00,88,3,,0,0,2.590,0
4210,16:06:00,16:06:00,89,4,,0,0,2.940,1
4210,16:06:00,16:06:00,90,5,,0,0,3.215,0
4210,16:08:00,16:08:00,91,6,,0,0,3.712,0
4210,16:08:00,16:08:00,92,7,,0,0,3.756,0
4210,16:10:00,16:10:00,93,8,,0,0,4.348,0
4210,16:11:00,16:11:00,94,9,,0,0,4.602,1
4210,16:11:00,16:11:00,95,10,,0,0,5.038,0
4210,16:12:00,16:12:00,96,11,,0,0,5.740,0
4210,16:13:00,16:13:00,97,12,,0,0,6.149,0
4210,16:15:00,16:15:00,175,13,,0,0,7.692,0
4210,16:16:00,16:16:00,80,14,,0,0,8.398,0
4210,16:16:00,16:16:00,81,15,,0,0,8.636,0
4210,16:18:00,16:18:00,160,16,,0,0,9.512,1
4210,16:19:00,16:19:00,150,17,,0,0,10.040,0
4210,16:23:00,16:23:00,82,18,,0,0,12.198,0
4210,16:24:00,16:24:00,101,19,,0,0,12.671,0
4210,16:28:00,16:28:00,190,20,,0,0,14.920,0
4210,16:29:00,16:29:00,86,21,,0,0,15.267,0
4210,16:30:00,16:30:00,148,22,,0,0,15.785,1
4256,16:45:00,16:45:00,85,0,,0,0,0.000,1
4256,16:46:00,16:46:00,86,1,,0,0,0.554,0
4256,16:48:00,16:48:00,87,2,,0,0,1.875,0
4256,16:50:00,16:50:00,88,3,,0,0,2.590,0
4256,16:51:00,16:51:00,89,4,,0,0,2.940,1
4256,16:51:00,16:51:00,90,5,,0,0,3.215,0
4256,16:53:00,16:53:00,91,6,,0,0,3.712,0
4256,16:53:00,16:53:00,92,7,,0,0,3.756,0
4256,16:55:00,16:55:00,93,8,,0,0,4.348,0
4256,16:56:00,16:56:00,94,9,,0,0,4.602,1
4256,16:56:00,16:56:00,95,10,,0,0,5.038,0
4256,16:57:00,16:57:00,96,11,,0,0,5.740,0
4256,16:58:00,16:58:00,97,12,,0,0,6.149,0
4256,17:00:00,17:00:00,175,13,,0,0,7.692,0
4256,17:01:00,17:01:00,80,14,,0,0,8.398,0
4256,17:01:00,17:01:00,81,15,,0,0,8.636,0
4256,17:03:00,17:03:00,160,16,,0,0,9.512,1
4256,17:04:00,17:04:00,150,17,,0,0,10.040,0
4256,17:08:00,17:08:00,82,18,,0,0,12.198,0
4256,17:09:00,17:09:00,101,19,,0,0,12.671,0
4256,17:13:00,17:13:00,190,20,,0,0,14.920,0
4256,17:14:00,17:14:00,86,21,,0,0,15.267,0
4256,17:15:00,17:15:00,148,22,,0,0,15.785,1
4302,17:30:00,17:30:00,85,0,,0,0,0.000,1
4302,17:31:00,17:31:00,86,1,,0,0,0.554,0
4302,17:33:00,17:33:00,87,2,,0,0,1.875,0
4302,17:35:00,17:35:00,88,3,,0,0,2.590,0
4302,17:36:00,17:36:00,89,4,,0,0,2.940,1
4302,17:36:00,17:36:00,90,5,,0,0,3.215,0
4302,17:38:00,17:38:00,91,6,,0,0,3.712,0
4302,17:38:00,17:38:00,92,7,,0,0,3.756,0
4302,17:40:00,17:40:00,93,8,,0,0,4.348,0
4302,17:41:00,17:41:00,94,9,,0,0,4.602,1
4302,17:41:00,17:41:00,95,10,,0,0,5.038,0
4302,17:42:00,17:42:00,96,11,,0,0,5.740,0
4302,17:43:00,17:43:00,97,12,,0,0,6.149,0
4302,17:45:00,17:45:00,175,13,,0,0,7.692,0
4302,17:46:00,17:46:00,80,14,,0,0,8.398,0
4302,17:46:00,17:46:00,81,15,,0,0,8.636,0
4302,17:48:00,17:48:00,160,16,,0,0,9.512,1
4302,17:49:00,17:49:00,150,17,,0,0,10.040,0
4302,17:53:00,17:53:00,82,18,,0,0,12.198,0
4302,17:54:00,17:54:00,101,19,,0,0,12.671,0
4302,17:58:00,17:58:00,190,20,,0,0,14.920,0
4302,17:59:00,17:59:00,86,21,,0,0,15.267,0
4302,18:00:00,18:00:00,148,22,,0,0,15.785,1
4349,09:05:00,09:05:00,85,0,,0,0,0.000,1
4349,09:06:00,09:06:00,86,1,,0,0,0.554,0
4349,09:10:00,09:10:00,135,2,,0,0,1.693,1
4349,09:10:00,09:10:00,136,3,,0,0,2.076,0
4349,09:11:00,09:11:00,137,4,,0,0,2.364,0
4349,09:12:00,09:12:00,138,5,,0,0,2.979,0
4349,09:13:00,09:13:00,139,6,,0,0,3.533,1
4349,09:13:00,09:13:00,151,7,,0,0,3.973,0
4349,09:13:00,09:13:00,140,8,,0,0,4.180,0
4349,09:14:00,09:14:00,141,9,,0,0,4.677,0
4349,09:14:00,09:14:00,142,10,,0,0,5.105,0
4349,09:15:00,09:15:00,146,11,,0,0,5.759,0
4349,09:16:00,09:16:00,143,12,,0,0,6.029,1
4349,09:17:00,09:17:00,144,13,,0,0,6.406,0
4349,09:17:00,09:17:00,145,14,,0,0,6.638,0
4349,09:19:00,09:19:00,165,15,,0,0,7.311,0
4349,09:20:00,09:20:00,152,16,,0,0,7.738,0
4349,09:24:00,09:24:00,190,17,,0,0,9.117,0
4349,09:25:00,09:25:00,86,18,,0,0,9.464,0
4349,09:27:00,09:27:00,148,19,,0,0,9.982,1
4389,10:35:00,10:35:00,85,0,,0,0,0.000,1
4389,10:36:00,10:36:00,86,1,,0,0,0.554,0
4389,10:40:00,10:40:00,135,2,,0,0,1.693,1
4389,10:40:00,10:40:00,136,3,,0,0,2.076,0
4389,10:41:00,10:41:00,137,4,,0,0,2.364,0
4389,10:42:00,10:42:00,138,5,,0,0,2.979,0
4389,10:43:00,10:43:00,139,6,,0,0,3.533,1
4389,10:43:00,10:43:00,151,7,,0,0,3.973,0
4389,10:43:00,10:43:00,140,8,,0,0,4.180,0
4389,10:44:00,10:44:00,141,9,,0,0,4.677,0
4389,10:44:00,10:44:00,142,10,,0,0,5.105,0
4389,10:45:00,10:45:00,146,11,,0,0,5.759,0
4389,10:46:00,10:46:00,143,12,,0,0,6.029,1
4389,10:47:00,10:47:00,144,13,,0,0,6.406,0
4389,10:47:00,10:47:00,145,14,,0,0,6.638,0
4389,10:49:00,10:49:00,165,15,,0,0,7.311,0
4389,10:50:00,10:50:00,152,16,,0,0,7.738,0
4389,10:54:00,10:54:00,190,17,,0,0,9.117,0
4389,10:55:00,10:55:00,86,18,,0,0,9.464,0
4389,10:57:00,10:57:00,148,19,,0,0,9.982,1
4429,12:02:00,12:02:00,85,0,,0,0,0.000,1
4429,12:03:00,12:03:00,86,1,,0,0,0.554,0
4429,12:07:00,12:07:00,135,2,,0,0,1.693,1
4429,12:07:00,12:07:00,136,3,,0,0,2.076,0
4429,12:08:00,12:08:00,137,4,,0,0,2.364,0
4429,12:09:00,12:09:00,138,5,,0,0,2.979,0
4429,12:10:00,12:10:00,139,6,,0,0,3.533,1
4429,12:10:00,12:10:00,151,7,,0,0,3.973,0
4429,12:10:00,12:10:00,140,8,,0,0,4.180,0
4429,12:11:00,12:11:00,141,9,,0,0,4.677,0
4429,12:11:00,12:11:00,142,10,,0,0,5.105,0
4429,12:12:00,12:12:00,146,11,,0,0,5.759,0
4429,12:13:00,12:13:00,143,12,,0,0,6.029,1
4429,12:14:00,12:14:00,144,13,,0,0,6.406,0
4429,12:14:00,12:14:00,145,14,,0,0,6.638,0
4429,12:16:00,12:16:00,165,15,,0,0,7.311,0
4429,12:17:00,12:17:00,152,16,,0,0,7.738,0
4429,12:21:00,12:21:00,190,17,,0,0,9.117,0
4429,12:22:00,12:22:00,86,18,,0,0,9.464,0
4429,12:24:00,12:24:00,148,19,,0,0,9.982,1
4469,15:02:00,15:02:00,85,0,,0,0,0.000,1
4469,15:03:00,15:03:00,86,1,,0,0,0.554,0
4469,15:07:00,15:07:00,135,2,,0,0,1.693,1
4469,15:07:00,15:07:00,136,3,,0,0,2.076,0
4469,15:08:00,15:08:00,137,4,,0,0,2.364,0
4469,15:09:00,15:09:00,138,5,,0,0,2.979,0
4469,15:10:00,15:10:00,139,6,,0,0,3.533,1
4469,15:10:00,15:10:00,151,7,,0,0,3.973,0
4469,15:10:00,15:10:00,140,8,,0,0,4.180,0
4469,15:11:00,15:11:00,141,9,,0,0,4.677,0
4469,15:11:00,15:11:00,142,10,,0,0,5.105,0
4469,15:12:00,15:12:00,146,11,,0,0,5.759,0
4469,15:13:00,15:13:00,143,12,,0,0,6.029,1
4469,15:14:00,15:14:00,144,13,,0,0,6.406,0
4469,15:14:00,15:14:00,145,14,,0,0,6.638,0
4469,15:16:00,15:16:00,165,15,,0,0,7.311,0
4469,15:17:00,15:17:00,152,16,,0,0,7.738,0
4469,15:21:00,15:21:00,190,17,,0,0,9.117,0
4469,15:22:00,15:22:00,86,18,,0,0,9.464,0
4469,15:24:00,15:24:00,148,19,,0,0,9.982,1
4510,07:00:00,07:00:00,85,0,,0,0,0.000,1
4510,07:01:00,07:01:00,86,1,,0,0,0.554,0
4510,07:05:00,07:05:00,135,2,,0,0,1.693,1
4510,07:05:00,07:05:00,136,3,,0,0,2.076,0
4510,07:06:00,07:06:00,137,4,,0,0,2.364,0
4510,07:07:00,07:07:00,138,5,,0,0,2.979,0
4510,07:08:00,07:08:00,139,6,,0,0,3.533,1
4510,07:08:00,07:08:00,151,7,,0,0,3.973,0
4510,07:08:00,07:08:00,140,8,,0,0,4.180,0
4510,07:09:00,07:09:00,141,9,,0,0,4.677,0
4510,07:09:00,07:09:00,142,10,,0,0,5.105,0
4510,07:10:00,07:10:00,146,11,,0,0,5.759,0
4510,07:11:00,07:11:00,143,12,,0,0,6.029,1
4510,07:12:00,07:12:00,144,13,,0,0,6.406,0
4510,07:12:00,07:12:00,145,14,,0,0,6.638,0
4510,07:14:00,07:14:00,165,15,,0,0,7.311,0
4510,07:15:00,07:15:00,152,16,,0,0,7.738,0
4510,07:19:00,07:19:00,190,17,,0,0,9.117,0
4510,07:20:00,07:20:00,86,18,,0,0,9.464,0
4510,07:22:00,07:22:00,148,19,,0,0,9.982,1
4550,08:00:00,08:00:00,85,0,,0,0,0.000,1
4550,08:01:00,08:01:00,86,1,,0,0,0.554,0
4550,08:05:00,08:05:00,135,2,,0,0,1.693,1
4550,08:05:00,08:05:00,136,3,,0,0,2.076,0
4550,08:06:00,08:06:00,137,4,,0,0,2.364,0
4550,08:07:00,08:07:00,138,5,,0,0,2.979,0
4550,08:08:00,08:08:00,139,6,,0,0,3.533,1
4550,08:08:00,08:08:00,151,7,,0,0,3.973,0
4550,08:08:00,08:08:00,140,8,,0,0,4.180,0
4550,08:09:00,08:09:00,141,9,,0,0,4.677,0
4550,08:09:00,08:09:00,142,10,,0,0,5.105,0
4550,08:10:00,08:10:00,146,11,,0,0,5.759,0
4550,08:11:00,08:11:00,143,12,,0,0,6.029,1
4550,08:12:00,08:12:00,144,13,,0,0,6.406,0
4550,08:12:00,08:12:00,145,14,,0,0,6.638,0
4550,08:14:00,08:14:00,165,15,,0,0,7.311,0
4550,08:15:00,08:15:00,152,16,,0,0,7.738,0
4550,08:19:00,08:19:00,190,17,,0,0,9.117,0
4550,08:20:00,08:20:00,86,18,,0,0,9.464,0
4550,08:22:00,08:22:00,148,19,,0,0,9.982,1
4590,09:50:00,09:50:00,85,0,,0,0,0.000,1
4590,09:51:00,09:51:00,86,1,,0,0,0.554,0
4590,09:55:00,09:55:00,135,2,,0,0,1.693,1
4590,09:55:00,09:55:00,136,3,,0,0,2.076,0
4590,09:56:00,09:56:00,137,4,,0,0,2.364,0
4590,09:57:00,09:57:00,138,5,,0,0,2.979,0
4590,09:58:00,09:58:00,139,6,,0,0,3.533,1
4590,09:58:00,09:58:00,151,7,,0,0,3.973,0
4590,09:58:00,09:58:00,140,8,,0,0,4.180,0
4590,09:59:00,09:59:00,141,9,,0,0,4.677,0
4590,09:59:00,09:59:00,142,10,,0,0,5.105,0
4590,10:00:00,10:00:00,146,11,,0,0,5.759,0
4590,10:01:00,10:01:00,143,12,,0,0,6.029,1
4590,10:02:00,10:02:00,144,13,,0,0,6.406,0
4590,10:02:00,10:02:00,145,14,,0,0,6.638,0
4590,10:04:00,10:04:00,165,15,,0,0,7.311,0
4590,10:05:00,10:05:00,152,16,,0,0,7.738,0
4590,10:09:00,10:09:00,190,17,,0,0,9.117,0
4590,10:10:00,10:10:00,86,18,,0,0,9.464,0
4590,10:12:00,10:12:00,148,19,,0,0,9.982,1
4630,11:20:00,11:20:00,85,0,,0,0,0.000,1
4630,11:21:00,11:21:00,86,1,,0,0,0.554,0
4630,11:25:00,11:25:00,135,2,,0,0,1.693,1
4630,11:25:00,11:25:00,136,3,,0,0,2.076,0
4630,11:26:00,11:26:00,137,4,,0,0,2.364,0
4630,11:27:00,11:27:00,138,5,,0,0,2.979,0
4630,11:28:00,11:28:00,139,6,,0,0,3.533,1
4630,11:28:00,11:28:00,151,7,,0,0,3.973,0
4630,11:28:00,11:28:00,140,8,,0,0,4.180,0
4630,11:29:00,11:29:00,141,9,,0,0,4.677,0
4630,11:29:00,11:29:00,142,10,,0,0,5.105,0
4630,11:30:00,11:30:00,146,11,,0,0,5.759,0
4630,11:31:00,11:31:00,143,12,,0,0,6.029,1
4630,11:32:00,11:32:00,144,13,,0,0,6.406,0
4630,11:32:00,11:32:00,145,14,,0,0,6.638,0
4630,11:34:00,11:34:00,165,15,,0,0,7.311,0
4630,11:35:00,11:35:00,152,16,,0,0,7.738,0
4630,11:39:00,11:39:00,190,17,,0,0,9.117,0
